0, 0.0
1, 2.781e-06
2, 3.824e-06
3, 4.694e-06
4, 5.567e-06
5, 6.669e-06
6, 7.559000000000001e-06
7, 8.48e-06
8, 9.372000000000001e-06
9, 1.0335e-05
10, 1.1277e-05
11, 1.214e-05
12, 1.3024000000000001e-05
13, 1.3891000000000001e-05
14, 1.4837e-05
15, 1.5722e-05
16, 1.6604000000000002e-05
17, 1.7666e-05
18, 1.8577000000000002e-05
19, 1.9450000000000002e-05
20, 2.0309e-05
21, 2.1169e-05
22, 2.2021e-05
23, 2.2905000000000002e-05
24, 2.3841e-05
25, 2.474e-05
26, 2.5747000000000003e-05
27, 2.6629000000000002e-05
28, 2.7537e-05
29, 2.8399e-05
30, 2.9257e-05
31, 3.0122e-05
32, 3.0980000000000005e-05
33, 3.1841e-05
34, 3.2720000000000005e-05
35, 3.6299e-05
36, 3.7496e-05
37, 3.8372000000000005e-05
38, 3.9246e-05
39, 4.0097e-05
40, 4.0964e-05
41, 4.1826e-05
42, 4.2696000000000006e-05
43, 4.356e-05
44, 4.4415e-05
45, 4.5301000000000006e-05
46, 4.6179e-05
47, 4.7494e-05
48, 4.8361e-05
49, 4.9224e-05
50, 5.0101e-05
51, 5.0965000000000004e-05
52, 5.1822000000000006e-05
53, 5.2684000000000006e-05
54, 5.3544e-05
55, 5.4409e-05
56, 5.5269e-05
57, 5.6132000000000004e-05
58, 5.699e-05
59, 5.8535e-05
60, 5.940900000000001e-05
61, 6.0270000000000004e-05
62, 6.114e-05
63, 6.2006e-05
64, 6.287e-05
65, 6.3732e-05
66, 6.459e-05
67, 6.5455e-05
68, 6.6319e-05
69, 6.717700000000001e-05
70, 6.804100000000001e-05
71, 6.8902e-05
72, 6.9762e-05
73, 7.096e-05
74, 7.182e-05
75, 7.2704e-05
76, 7.3564e-05
77, 7.4429e-05
78, 7.529100000000001e-05
79, 7.615000000000001e-05
80, 7.7012e-05
81, 7.789400000000001e-05
82, 7.881400000000001e-05
83, 7.968000000000001e-05
84, 8.0542e-05
85, 8.141000000000001e-05
86, 8.2279e-05
87, 8.313600000000001e-05
88, 8.406e-05
89, 8.5481e-05
90, 8.633600000000001e-05
91, 8.72e-05
92, 8.806700000000001e-05
93, 8.894e-05
94, 8.9807e-05
95, 9.066400000000001e-05
96, 9.1569e-05
97, 9.2427e-05
98, 9.329600000000001e-05
99, 9.416200000000001e-05
100, 9.5024e-05
101, 9.5889e-05
102, 9.676400000000001e-05
103, 9.7626e-05
104, 9.848700000000001e-05
105, 9.934100000000001e-05
106, 0.000100204
107, 0.000101224
108, 0.000102087
109, 0.00010295700000000001
110, 0.000103812
111, 0.00010466400000000001
112, 0.00010553
113, 0.00010644
114, 0.00010730100000000001
115, 0.00010816100000000001
116, 0.00010901500000000001
117, 0.00010988400000000001
118, 0.00011077000000000001
119, 0.000113549
120, 0.000114444
121, 0.000115304
122, 0.00011615900000000001
123, 0.000117008
124, 0.00011787800000000001
125, 0.000118733
126, 0.00011962000000000001
127, 0.00012054800000000001
128, 0.000121416
129, 0.000122278
130, 0.00012314000000000002
131, 0.00012400600000000002
132, 0.000124864
133, 0.000125756
134, 0.000126618
135, 0.000127486
136, 0.00012836
137, 0.000129228
138, 0.000130106
139, 0.00013097800000000002
140, 0.000131843
141, 0.00013269600000000002
142, 0.000133563
143, 0.000134415
144, 0.000135269
145, 0.00013613400000000002
146, 0.00013700500000000002
147, 0.00013786
148, 0.00013872
149, 0.00013965600000000002
150, 0.000140521
151, 0.00014138
152, 0.00014224500000000002
153, 0.00014310400000000002
154, 0.000143964
155, 0.00014482
156, 0.000145678
157, 0.000146536
158, 0.000147403
159, 0.000148256
160, 0.000149109
161, 0.00014997
162, 0.000150826
163, 0.000151718
164, 0.000152575
165, 0.000153441
166, 0.000154296
167, 0.00015516
168, 0.00016024500000000002
169, 0.00016111600000000002
170, 0.000161979
171, 0.000162848
172, 0.00016370300000000001
173, 0.00016457400000000001
174, 0.000165505
175, 0.000166365
176, 0.000167228
177, 0.000168135
178, 0.000168996
179, 0.000169851
180, 0.000170705
181, 0.00017157
182, 0.00017243800000000002
183, 0.000173293
184, 0.00017415600000000002
185, 0.000175014
186, 0.000175878
187, 0.000176789
188, 0.000177686
189, 0.00017854400000000002
190, 0.000179411
191, 0.00018028100000000002
192, 0.000181143
193, 0.00018201100000000002
194, 0.000182866
195, 0.000183723
196, 0.00018457600000000002
197, 0.00018544
198, 0.0001863
199, 0.000187163
200, 0.000188018
201, 0.000188865
202, 0.000189829
203, 0.00019264
204, 0.000193505
205, 0.000194396
206, 0.000195259
207, 0.000196121
208, 0.00019705500000000002
209, 0.00019792
210, 0.000198788
211, 0.000199659
212, 0.00020052400000000002
213, 0.00020138500000000002
214, 0.00020232500000000003
215, 0.00020318000000000002
216, 0.00020404
217, 0.00020492900000000002
218, 0.000205889
219, 0.00020675600000000002
220, 0.00020761300000000002
221, 0.000208468
222, 0.000209413
223, 0.000210279
224, 0.000211138
225, 0.00021199600000000002
226, 0.00021286500000000002
227, 0.00021372600000000002
228, 0.000214584
229, 0.00021545
230, 0.00021638400000000002
231, 0.00021724800000000002
232, 0.000218108
233, 0.00021896600000000002
234, 0.00021989400000000002
235, 0.000220766
236, 0.000221623
237, 0.00022248500000000002
238, 0.00022334900000000002
239, 0.000224211
240, 0.00022506000000000002
241, 0.00022591900000000002
242, 0.00022677800000000002
243, 0.00022764100000000002
244, 0.00022849800000000002
245, 0.000229363
246, 0.00023022800000000002
247, 0.00023109100000000003
248, 0.000231964
249, 0.00023282800000000003
250, 0.00023369000000000002
251, 0.000234548
252, 0.000235421
253, 0.00023628800000000003
254, 0.000237144
255, 0.00023801300000000003
256, 0.00023888000000000002
257, 0.00023985100000000002
258, 0.00024085100000000002
259, 0.00024179600000000001
260, 0.000242761
261, 0.00024368800000000002
262, 0.00024462100000000004
263, 0.00024553600000000003
264, 0.000246451
265, 0.000247366
266, 0.00024828400000000004
267, 0.00024918900000000003
268, 0.000250106
269, 0.00025101100000000004
270, 0.000252058
271, 0.00025294600000000004
272, 0.000253859
273, 0.000254745
274, 0.00025565500000000003
275, 0.000256565
276, 0.00025746600000000003
277, 0.000258369
278, 0.000259283
